site,year,block,plot,pd,pd_fac,rate,sample_date_standcounts,seedling_n,sample_date_groundcover,sp1_gc,sp2_gc,sp3_gc,canopy_cover,sample_date_anthesis,sp1,sp2,sp3,rye_g,weed_g,LRR_weeds,RCI_weeds,rye_kg,weed_kg,GDD_greenup,GDD_anthesis,soil_n,soil_pH,soil_p,soil_OM,
PA,2022,1,102,oct22,2,30,11/11/21,48,4/11/22,THLAR,na,na,10.75,10/26/22,LEPCA,CERVU,na,85.6,0.237,0.677838287,-0.969615385,3424,9.48,,,19.774,5.51,21,2.18,
PA,2022,3,310,oct7,1,30,10/28/21,16,4/11/22,THLAR,na,na,14.91,10/26/22,VERAR,VIOAR,SETFA,114.5,0.148,0.689617148,-0.992952381,4580,5.92,,,12.8875,5.74,20,2.39,
PA,2022,2,203,nov11,3,30,12/16/21,18,4/11/22,THLAR,na,na,2.6,10/26/22,CERVU,na,na,65.2,0.012,0.69194646,-0.9976,2608,0.48,,,8.8115,5.44,25,2.29,
PA,2022,1,109,nov11,3,30,12/16/21,31,4/11/22,na,na,na,6.69,10/26/22,VERPG,SETFA,na,85.8,0,0.693147181,-1,3432,0,,,8.8115,5.44,25,2.29,
PA,2022,3,311,oct7,1,60,10/28/21,52,4/11/22,THLAR,VIOAR,GERPU,28.66,10/26/22,GERPU,CERVU,VIOAR,95.3,11.8,0.363319487,-0.438095238,3812,472,,,12.8875,5.74,20,2.39,
PA,2022,1,115,oct7,1,60,10/28/21,39,4/11/22,THLAR,VERAR,CERVU,37.56,10/26/22,LEPCA,CCTLA,VERAR,137.9,1.935,0.621536089,-0.861785714,5516,77.4,,,12.8875,5.74,20,2.39,
PA,2022,1,105,oct22,2,60,11/11/21,48,4/11/22,THLAR,CARHI,na,29.25,10/26/22,LEPCA,CARHI,na,125.8,0.883,0.634879554,-0.886794872,5032,35.32,,,19.774,5.51,21,2.18,
PA,2022,2,206,nov11,3,60,12/16/21,29,4/11/22,VERSE,na,na,6.25,10/26/22,VERAR,na,na,92.8,0.294,0.663306339,-0.9412,3712,11.76,,,8.8115,5.44,25,2.29,
PA,2022,3,314,oct22,2,60,11/11/21,73,4/11/22,VIOAR,na,na,17.49,10/26/22,VIOAR,SETFA,na,95.1,0.081,0.667508808,-0.949375,3804,3.24,,,19.774,5.51,21,2.18,
PA,2022,2,214,oct22,2,60,11/11/21,52,4/11/22,na,na,na,13.32,10/26/22,SETFA,VIOAR,na,70.8,0.108,0.672944473,-0.96,2832,4.32,,,19.774,5.51,21,2.18,
PA,2022,1,110,nov11,3,60,12/16/21,26,4/11/22,na,na,na,3.77,10/26/22,SETFA,VERAR,VIOAR,76.3,0.18,0.684455672,-0.982692308,3052,7.2,,,8.8115,5.44,25,2.29,
PA,2022,2,209,oct7,1,60,10/28/21,70,4/11/22,THLAR,VERAR,CARHI,51.03,10/26/22,CERVU,SETFA,na,168.4,0.015,0.692439383,-0.998584906,6736,0.6,,,12.8875,5.74,20,2.39,
PA,2022,3,304,nov11,3,60,12/16/21,29,4/11/22,na,na,na,4.57,10/26/22,SETFA,na,na,78,0,0.693147181,-1,3120,0,,,8.8115,5.44,25,2.29,
PA,2022,2,211,oct7,1,90,10/28/21,74,4/11/22,THLAR,CERVU,CARHI,48.43,10/26/22,LEPCA,VIOAR,SETFA,178.4,4.8,0.436427334,-0.547169811,7136,192,,,12.8875,5.74,20,2.39,
PA,2022,2,201,nov11,3,90,12/16/21,8,4/11/22,THLAR,VERAR,CERVU,6.18,10/26/22,LEPCA,CERVU,na,68.3,0.809,0.608786832,-0.8382,2732,32.36,,,8.8115,5.44,25,2.29,
PA,2022,3,309,oct7,1,90,10/28/21,56,4/11/22,THLAR,CERVU,na,33.16,10/26/22,VIOAR,CERVU,VERAR,131.4,3.1,0.616471813,-0.852380952,5256,124,,,12.8875,5.74,20,2.39,
PA,2022,3,302,nov11,3,90,12/16/21,32,4/11/22,na,na,na,2.67,10/26/22,VERAR,SETFA,na,42.8,0.559,0.618782765,-0.856666667,1712,22.36,,,8.8115,5.44,25,2.29,
PA,2022,1,113,oct7,1,90,10/28/21,77,4/11/22,THLAR,na,na,35.8,10/26/22,LEPCA,VIOAR,VERAR,139.2,1.683,0.631157789,-0.879785714,5568,67.32,,,12.8875,5.74,20,2.39,
PA,2022,1,103,oct22,2,90,11/11/21,82,4/11/22,THLAR,VERAR,na,47.98,10/26/22,LEPCA,VERAR,na,150.1,0.786,0.641448946,-0.899230769,6004,31.44,,,19.774,5.51,21,2.18,
PA,2022,2,216,oct22,2,90,11/11/21,128,4/11/22,na,na,na,21.12,10/26/22,VIOAR,VERAR,na,100.6,0.07,0.680099465,-0.974074074,4024,2.8,,,19.774,5.51,21,2.18,
PA,2022,1,111,nov11,3,90,12/16/21,87,4/11/22,na,na,na,23.33,10/26/22,VERAR,SETFA,na,87.4,0.036,0.691414912,-0.996538462,3496,1.44,,,8.8115,5.44,25,2.29,
PA,2022,3,316,oct22,2,90,11/11/21,48,4/11/22,VERAR,na,na,9.54,10/26/22,SETFA,VIOAR,na,89.4,0,0.693147181,-1,3576,0,,,19.774,5.51,21,2.18,
PA,2022,3,313,oct22,2,120,11/11/21,110,4/11/22,THLAR,CARHI,CERVU,32.27,10/26/22,VIOAR,CERVU,VERAR,161.9,0.631,0.473513089,-0.605625,6476,25.24,,,19.774,5.51,21,2.18,
PA,2022,3,306,nov11,3,120,12/16/21,93,4/11/22,VERAR,VIOAR,na,14.24,10/26/22,VIOAR,VERAR,SETFA,112.6,0.527,0.623192308,-0.864871795,4504,21.08,,,8.8115,5.44,25,2.29,
PA,2022,2,204,nov11,3,120,12/16/21,84,4/11/22,CARHI,CERVU,na,20,10/26/22,LEPCA,SETFA,CERVU,99.1,0.403,0.652012637,-0.9194,3964,16.12,,,8.8115,5.44,25,2.29,
PA,2022,1,114,oct7,1,120,10/28/21,125,4/11/22,THLAR,na,na,28.99,10/26/22,LEPCA,VERAR,STEME,118.5,0.911,0.660070412,-0.934928571,4740,36.44,,,12.8875,5.74,20,2.39,
PA,2022,2,215,oct22,2,120,11/11/21,86,4/11/22,THLAR,CARHI,CERVU,39.94,10/26/22,LEPCA,CERVU,VIOAR,151.8,0.089,0.676528368,-0.967037037,6072,3.56,,,19.774,5.51,21,2.18,
PA,2022,3,312,oct7,1,120,10/28/21,100,4/11/22,CARHI,na,na,35.1,10/26/22,VIOAR,na,na,161.8,0.07,0.691479123,-0.996666667,6472,2.8,,,12.8875,5.74,20,2.39,
PA,2022,2,210,oct7,1,120,10/28/21,78,4/11/22,THLAR,na,na,39.69,10/26/22,VIOAR,SETFA,na,179.7,0.027,0.691872784,-0.99745283,7188,1.08,,,12.8875,5.74,20,2.39,
PA,2022,1,107,nov11,3,120,12/16/21,58,4/11/22,na,na,na,10.96,10/26/22,SETFA,VIOAR,na,82.8,0.008,0.692762491,-0.999230769,3312,0.32,,,8.8115,5.44,25,2.29,
PA,2022,1,106,oct22,2,120,11/11/21,146,4/11/22,CERVU,na,na,32.66,10/26/22,CARHI,SETFA,na,158,0,0.693147181,-1,6320,0,,,19.774,5.51,21,2.18,
PA,2023,1,106,10/24/22,2,0,11/29/22,0,4/11/23,POLAV,na,na,0.23,5/24/23,VERPG,AMBEL,STEME,0,13.6,0,0,0,544,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,1,108,10/10/22,1,0,11/1/22,0,4/11/23,POLAV,na,na,0.1,5/24/23,VERPG,CHEAL,CAPBP,0,14.8,0,0,0,592,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,116,11/9/22,3,0,na,na,4/11/23,LAMAM,POAAN,na,0.01,5/24/23,CAPBP,LAMAM,CHEAL,0,13.3,0,0,0,532,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,206,10/10/22,1,0,11/1/22,0,4/11/23,ERICA,na,na,0.3,5/24/23,ERICA,AMBEL,POLAV,0,3.8,0,0,0,152,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,211,11/9/22,3,0,na,na,4/11/23,na,na,na,0,5/24/23,VERPG,AMBEL,CHEAL,0,2.8,0,0,0,112,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,216,10/24/22,2,0,11/29/22,0,4/11/23,POLAV,na,na,0,5/24/23,CHEAL,POLAV,POLCO,0,4.8,0,0,0,192,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,303,11/9/22,3,0,na,na,4/11/23,POAAN,na,na,0.01,5/24/23,POATR,AMBEL,VERPG,0,4.3,0,0,0,172,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,3,307,10/24/22,2,0,11/29/22,0,4/11/23,na,na,na,0,5/24/23,CHEAL,SETFA,POLAV,0,2.4,0,0,0,96,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,314,10/10/22,1,0,11/1/22,0,4/11/23,na,na,na,0,5/24/23,CHEAL,SETFA,na,0,2.4,0,0,0,96,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,107,10/10/22,1,15,11/1/22,11,4/11/23,TAROF,CARHI,na,2.44,5/24/23,TAROF,CARHI,LAMAM,45.4,6,0.466619531,-0.594594595,1816,240,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,205,10/10/22,1,15,11/1/22,13,4/11/23,POAAN,na,na,5.5,5/24/23,POATR,VERPG,na,142.3,0.9,0.56710646,-0.763157895,5692,36,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,209,11/9/22,3,15,na,na,4/11/23,na,na,na,1.78,5/24/23,CAPBP,PLAMA,VERPG,57.4,0.5,0.599621123,-0.821428571,2296,20,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,1,105,10/24/22,2,15,11/29/22,16,4/11/23,TAROF,STEME,na,14.52,5/24/23,TAROF,STEME,na,122.6,2.4,0.60077386,-0.823529412,4904,96,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,302,11/9/22,3,15,na,na,4/11/23,POLAV,na,na,1.44,5/24/23,POLCO,CHEAL,na,49.4,0.6,0.620826519,-0.860465116,1976,24,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,3,313,10/10/22,1,15,11/1/22,8,4/11/23,na,na,na,6.22,5/24/23,VERPG,POLPE,na,96.7,0.33,0.621919671,-0.8625,3868,13.2,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,114,11/9/22,3,15,na,na,4/11/23,POAAN,na,na,4.35,5/24/23,POAAN,VIOAR,CHEAL,74.3,1.4,0.639079959,-0.894736842,2972,56,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,214,10/24/22,2,15,11/29/22,11,4/11/23,na,na,na,2.17,5/24/23,STEME,na,na,66.5,0.3,0.661398482,-0.9375,2660,12,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,312,10/24/22,2,15,11/29/22,11,4/11/23,POLAV,na,na,7.52,5/24/23,POLCO,na,na,126,0.1,0.672093771,-0.958333333,5040,4,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,2,212,11/9/22,3,25,na,na,4/11/23,na,na,na,1.25,5/24/23,AMBEL,POLAV,PLAMA,40,1,0.496436886,-0.642857143,1600,40,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,3,301,11/9/22,3,25,na,na,4/11/23,POLAV,na,na,1.88,5/24/23,POLAV,CHEAL,na,80.8,0.6,0.620826519,-0.860465116,3232,24,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,215,10/24/22,2,25,11/29/22,18,4/11/23,na,na,na,1.62,5/24/23,POLAV,CHEAL,na,37.8,0.4,0.650587566,-0.916666667,1512,16,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,309,10/24/22,2,25,11/29/22,18,4/11/23,POAAN,na,na,9.99,5/24/23,TAROF,AMBEL,na,123.4,0.1,0.672093771,-0.958333333,4936,4,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,1,118,11/9/22,3,25,na,na,4/11/23,CARHI,na,na,5.82,5/24/23,CHEAL,POLAV,na,114,0.12,0.688625696,-0.990977444,4560,4.8,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,202,10/10/22,1,25,11/1/22,17,4/11/23,na,na,na,9.38,5/24/23,STEME,na,na,135.6,0.03,0.689192001,-0.992105263,5424,1.2,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,101,10/24/22,2,25,11/29/22,20,4/11/23,na,na,na,18.04,5/24/23,na,na,na,123.9,0.01,0.692779466,-0.999264706,4956,0.4,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,1,111,10/10/22,1,25,11/1/22,19,4/11/23,na,na,na,22.03,5/24/23,na,na,na,178.2,0,0.693147181,-1,7128,0,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,3,315,10/10/22,1,25,11/1/22,16,4/11/23,na,na,na,8.02,5/24/23,na,na,na,109.8,0,0.693147181,-1,4392,0,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,213,10/24/22,2,50,11/29/22,30,4/11/23,POAAN,na,na,20.69,5/24/23,na,na,na,173.4,1.5,0.523248144,-0.6875,6936,60,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,304,11/9/22,3,50,na,na,4/11/23,POLAV,na,na,5.1,5/24/23,VERPG,CHEAL,CAPBP,69.8,0.8,0.595508711,-0.813953488,2792,32,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,210,11/9/22,3,50,na,na,4/11/23,CARHI,na,na,4.56,5/24/23,POLCO,CHEAL,na,69.4,0.4,0.619039208,-0.857142857,2776,16,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,1,113,11/9/22,3,50,na,na,4/11/23,LAMAM,POAAN,na,9.83,5/24/23,POAAN,VERPG,LAMAM,102.5,0.6,0.670332503,-0.954887218,4100,24,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,203,10/10/22,1,50,11/1/22,39,4/11/23,na,na,na,30.25,5/24/23,ERICA,na,na,110.9,0.05,0.686546497,-0.986842105,4436,2,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,109,10/10/22,1,50,11/1/22,33,4/11/23,na,na,na,32.77,5/24/23,VERPG,na,na,168.2,0.1,0.689763083,-0.993243243,6728,4,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,102,10/24/22,2,50,11/29/22,37,4/11/23,na,na,na,23.32,5/24/23,LAMAM,SETFA,na,106.9,0,0.693147181,-1,4276,0,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,311,10/24/22,2,50,11/29/22,41,4/11/23,na,na,na,37.72,5/24/23,na,na,na,218.3,0,0.693147181,-1,8732,0,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,3,317,10/10/22,1,50,11/1/22,39,4/11/23,POAAN,na,na,48.88,5/24/23,na,na,na,232.4,0,0.693147181,-1,9296,0,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,3,318,10/10/22,1,80,11/1/22,56,4/11/23,POAAN,na,na,35.76,5/24/23,POATR,na,na,172,1.5,0.318453731,-0.375,6880,60,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,3,305,11/9/22,3,80,na,na,4/11/23,na,na,na,18.66,5/24/23,POLAV,STEME,na,161.7,0.3,0.657640492,-0.930232558,6468,12,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,2,208,11/9/22,3,80,na,na,4/11/23,na,na,na,7.83,5/24/23,VERAR,CARHI,SETFA,85.8,0.06,0.682375084,-0.978571429,3432,2.4,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,3,310,10/24/22,2,80,11/29/22,46,4/11/23,na,na,na,31.4,5/24/23,POLCO,na,na,237.9,0.04,0.684778931,-0.983333333,9516,1.6,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,1,115,11/9/22,3,80,na,na,4/11/23,CARHI,na,na,12.76,5/24/23,OXAST,CARHI,LAMAM,122.2,0.2,0.685599975,-0.984962406,4888,8,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,1,103,10/24/22,2,80,11/29/22,47,4/11/23,POLAV,na,na,22.21,5/24/23,BROTE,AMBEL,TAROF,101.9,0.14,0.68798683,-0.989705882,4076,5.6,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,1,110,10/10/22,1,80,11/1/22,68,4/11/23,STEME,na,na,36.41,5/24/23,na,na,na,153.9,0,0.693147181,-1,6156,0,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,204,10/10/22,1,80,11/1/22,55,4/11/23,na,na,na,31.71,5/24/23,na,na,na,168.6,0,0.693147181,-1,6744,0,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,2,217,10/24/22,2,80,11/29/22,54,4/11/23,na,na,na,23.93,5/24/23,na,na,na,141.5,0,0.693147181,-1,5660,0,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,2,201,10/10/22,1,105,11/1/22,72,4/11/23,POLAV,ERICA,na,29.19,5/24/23,STEME,ERICA,na,112.6,0.7,0.596520345,-0.815789474,4504,28,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,3,316,10/10/22,1,105,11/1/22,70,4/11/23,CARHI,na,na,30.78,5/24/23,na,na,na,124.5,0.13,0.665690334,-0.945833333,4980,5.2,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,3,306,11/9/22,3,105,na,na,4/11/23,na,na,na,4.31,5/24/23,AMBEL,na,na,76.4,0.2,0.669616683,-0.953488372,3056,8,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,3,308,10/24/22,2,105,11/29/22,81,4/11/23,na,na,na,33.99,5/24/23,POATR,na,na,152.6,0.1,0.672093771,-0.958333333,6104,4,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,2,207,11/9/22,3,105,na,na,4/11/23,na,na,na,14.32,5/24/23,CAPBP,na,na,116.4,0.1,0.675128675,-0.964285714,4656,4,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,1,112,10/10/22,1,105,11/1/22,96,4/11/23,STEME,CARHI,na,33.99,5/24/23,STEME,na,na,159.8,0.4,0.679541529,-0.972972973,6392,16,805.1613401,1429.905374,15.75,5.88,62,2.46,
PA,2023,1,117,11/9/22,3,105,na,na,4/11/23,na,na,na,19.3,5/24/23,POLCO,na,na,113.1,0.05,0.691265712,-0.996240602,4524,2,460.964738,1085.708771,29.7,5.88,41,2.52,
PA,2023,1,104,10/24/22,2,105,11/29/22,78,4/11/23,na,na,na,32.93,5/24/23,na,na,na,162.2,0,0.693147181,-1,6488,0,679.8112328,1304.555266,29.6,5.83,39,2.53,
PA,2023,2,218,10/24/22,2,105,11/29/22,80,4/11/23,na,na,na,15.65,5/24/23,na,na,na,109.8,0,0.693147181,-1,4392,0,679.8112328,1304.555266,29.6,5.83,39,2.53,
UMD,2023,1,101,10/24/22,1,0,11/5/22,0,3/28/23,LAMAM,POANN,ARBTH,11.71,5/8/23,VIORA,UK,na,0,38.9,0,0,0,1556,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,107,10/31/22,2,0,11/14/22,0,3/28/23,LAMAM,POANN,na,1.62,5/8/23,LAMAM,POANN,na,0,29.6,0,0,0,1184,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,1,113,11/14/22,3,0,12/12/22,0,3/28/23,VIORA,na,na,3.4,5/8/23,POANN,VIORA,na,0,19.9,0,0,0,796,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,206,10/31/22,2,0,11/14/22,0,3/28/23,VERPE,POANN,na,2.31,5/8/23,POANN,LAMAM,na,0,38.4,0,0,0,1536,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,2,209,11/14/22,3,0,12/12/22,0,3/28/23,POANN,VERPE,ALLVI,0.3,5/8/23,VERPE,LAMAM,na,0,5.3,0,0,0,212,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,214,10/24/22,1,0,11/5/22,0,3/28/23,POANN,VERPE,ARBTH,11.75,5/8/23,VIORA,POANN,LAMAM,0,47.6,0,0,0,1904,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,306,11/14/22,3,0,12/12/22,0,3/28/23,VERPE,POANN,na,1.8,5/8/23,VERPE,POANN,na,0,28,0,0,0,1120,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,3,312,10/31/22,2,0,11/14/22,0,3/28/23,POANN,ALLVI,VIORA,0.24,5/8/23,VERPE,VIORA,na,0,6.8,0,0,0,272,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,317,10/24/22,1,0,11/5/22,0,3/28/23,VIORA,ALLVI,POANN,7.19,5/8/23,VERPE,VIORA,ERICA,0,53.3,0,0,0,2132,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,311,10/31/22,2,15,11/14/22,4,3/28/23,VERPE,na,na,25.78,5/8/23,VIORA,na,na,251.3,2.3,0.507880114,-0.661764706,10052,92,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,2,212,11/14/22,3,15,12/12/22,4,3/28/23,VERPE,ALLVI,POANN,19.34,5/8/23,STEME,POANN,na,115.7,1,0.594056278,-0.811320755,4628,40,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,204,10/31/22,2,15,11/14/22,3,3/28/23,VERPE,POANN,VIORA,27.55,5/8/23,POANN,VIORA,LAMAM,186.1,4.9,0.627218805,-0.872395833,7444,196,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,1,108,10/31/22,2,15,11/14/22,7,3/28/23,VERPE,POANN,STEME,21.66,5/8/23,POANN,STEME,VIORA,183.6,3.5,0.632205786,-0.881756757,7344,140,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,2,217,10/24/22,1,15,11/5/22,8,3/28/23,LAMAM,POANN,VERPE,16.48,5/8/23,VIORA,POANN,na,169.9,4.3,0.64692724,-0.909663866,6796,172,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,114,11/14/22,3,15,12/12/22,0,3/28/23,POANN,LAMAM,VERPE,2.75,5/8/23,POANN,VIORA,na,113.7,1.5,0.654730164,-0.924623116,4548,60,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,3,315,10/24/22,1,15,11/5/22,6,3/28/23,VIORA,POANN,na,43.96,5/8/23,POANN,na,na,110.1,4,0.654901602,-0.924953096,4404,160,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,305,11/14/22,3,15,12/12/22,8,3/28/23,VERPE,na,na,18.55,5/8/23,VERPE,na,na,120.3,1.6,0.664159644,-0.942857143,4812,64,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,1,102,10/24/22,1,15,11/5/22,12,3/28/23,LAMAM,POANN,CERVU,42.8,5/8/23,VIORA,ERICA,na,171.7,1.3,0.67629649,-0.966580977,6868,52,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,3,310,10/31/22,2,25,11/14/22,16,3/28/23,VERPE,na,na,21.02,5/8/23,VIORA,na,na,288.3,2.7,0.471840177,-0.602941176,11532,108,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,313,10/24/22,1,25,11/5/22,18,3/28/23,POANN,LAMAM,ERICA,48.82,5/8/23,POANN,na,na,142.2,14.2,0.550190647,-0.73358349,5688,568,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,2,210,11/14/22,3,25,12/12/22,22,3/28/23,VERPE,POANN,ALLVI,3.71,5/8/23,POANN,na,na,135.1,1.3,0.56230758,-0.754716981,5404,52,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,1,115,11/14/22,3,25,12/12/22,5,3/28/23,POANN,na,na,8.54,5/8/23,POANN,na,na,123.3,2.5,0.628273595,-0.874371859,4932,100,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,3,304,11/14/22,3,25,12/12/22,34,3/28/23,VERPE,na,na,21.06,5/8/23,VERPE,na,na,171.5,1.6,0.664159644,-0.942857143,6860,64,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,203,10/31/22,2,25,11/14/22,9,3/28/23,na,na,na,27.42,5/8/23,VIORA,na,na,207,2,0.666760425,-0.947916667,8280,80,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,1,103,10/24/22,1,25,11/5/22,22,3/28/23,POANN,CERVU,na,36.06,5/8/23,VIORA,POANN,na,125.9,1.5,0.673678688,-0.961439589,5036,60,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,2,216,10/24/22,1,25,11/5/22,11,3/28/23,POANN,VERPE,VIORA,30.24,5/8/23,VIORA,POANN,na,215.5,1.3,0.679397625,-0.972689076,8620,52,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,109,10/31/22,2,25,11/14/22,9,3/28/23,POANN,na,na,24.43,5/8/23,POANN,na,na,120.9,0.8,0.679541529,-0.972972973,4836,32,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,308,10/31/22,2,50,11/14/22,25,3/28/23,VIORA,na,na,31.16,5/8/23,LAMAM,POANN,na,173.9,1.3,0.59267665,-0.808823529,6956,52,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,2,207,11/14/22,3,50,12/12/22,38,3/28/23,CERVU,VIORA,na,57.41,5/8/23,VIORA,POANN,na,190.6,0.7,0.624827937,-0.867924528,7624,28,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,1,104,10/24/22,1,50,11/5/22,45,3/28/23,POANN,na,na,49.49,5/8/23,POANN,CERVU,na,170.8,5.1,0.625347134,-0.868894602,6832,204,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,2,213,10/24/22,1,50,11/5/22,29,3/28/23,POANN,na,na,36.2,5/8/23,POANN,na,na,166.6,1.9,0.672987347,-0.960084034,6664,76,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,110,10/31/22,2,50,11/14/22,33,3/28/23,POANN,na,na,35.49,5/8/23,POANN,VIORA,na,148.1,1,0.676110993,-0.966216216,5924,40,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,318,10/24/22,1,50,11/5/22,52,3/28/23,POANN,na,na,51.84,5/8/23,PHTAM,na,na,183.7,1.8,0.676117441,-0.966228893,7348,72,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,1,116,11/14/22,3,50,12/12/22,36,3/28/23,POANN,VIORA,na,35.01,5/8/23,VIORA,POANN,na,169.4,0.5,0.680504787,-0.974874372,6776,20,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,2,201,10/31/22,2,50,11/14/22,19,3/28/23,VERPE,VIORA,POANN,36.49,5/8/23,na,na,na,239.1,0.4,0.687925237,-0.989583333,9564,16,1004.59,1748.57,11.95,6.37,70,2.11,
UMD,2023,3,302,11/14/22,3,50,12/12/22,20,3/28/23,na,na,na,27.42,5/8/23,VIORA,na,na,211.4,0.2,0.689569359,-0.992857143,8456,8,723.17,1467.14,9.25,6.3,44,1.98,
UMD,2023,3,314,10/24/22,1,80,11/5/22,50,3/28/23,POANN,VIORA,na,35.61,5/8/23,POANN,VERPE,na,139.6,3.2,0.662668631,-0.939962477,5584,128,1114.47,1858.45,9.5,6.61,46,2.17,
UMD,2023,2,211,11/14/22,3,80,12/12/22,47,3/28/23,VERPE,POANN,VIORA,35.84,5/8/23,STEME,na,na,146,0.3,0.664437075,-0.943396226,5840,12,723.17,1467.14,9.25,6.3,44,1.98,
